time_ms,Lead_I,Lead_II,Lead_III
25724,0.2488,0.4484,0.1996
25726,0.246,0.4365,0.1905
25728,0.276,0.4342,0.1581
25730,0.2854,0.4156,0.1302
25732,0.2666,0.4302,0.1636
25734,0.2365,0.4279,0.1914
25736,0.2698,0.3963,0.1265
25738,0.2578,0.4228,0.165
25740,0.2628,0.4097,0.1469
25742,0.2393,0.3976,0.1583
25744,0.2376,0.3693,0.1317
25746,0.2347,0.3619,0.1272
25748,0.2142,0.3471,0.1329
25750,0.1891,0.3364,0.1473
25752,0.2029,0.314,0.1111
25754,0.181,0.2984,0.1173
25756,0.1786,0.293,0.1143
25758,0.1665,0.26,0.0934
25760,0.1616,0.2674,0.1058
25762,0.1432,0.2407,0.0975
25764,0.1188,0.232,0.1132
25766,0.1242,0.2253,0.1011
25768,0.1188,0.2164,0.0976
25770,0.1308,0.2,0.0692
25772,0.0881,0.1851,0.097
25774,0.089,0.1716,0.0826
25776,0.0949,0.134,0.0391
25778,0.0702,0.1415,0.0713
25780,0.0759,0.1081,0.0321
25782,0.0539,0.1161,0.0623
25784,0.0667,0.082,0.0153
25786,0.0597,0.0718,0.0121
25788,0.0372,0.0879,0.0507
25790,0.0416,0.0679,0.0263
25792,0.0217,0.0407,0.019
25794,0.031,0.0538,0.0228
25796,0.0099,0.0487,0.0388
25798,0.0218,0.0444,0.0227
25800,0.0254,0.0335,0.0082
25802,0.0232,0.0219,-0.0013
25804,0.029,0.0245,-0.0045
25806,0.0049,0.0448,0.0398
25808,-0.0025,0.0326,0.0351
25810,0.0087,0.0022,-0.0065
25812,0.0129,-0.0015,-0.0144
25814,0.0055,-0.0219,-0.0274
25816,0.0039,0.0017,-0.0023
25818,0.0043,0.0154,0.0111
25820,0.0072,-0.0017,-0.009
25822,-0.0051,-0.0172,-0.0121
25824,-0.0136,-0.018,-0.0044
25826,-0.0103,0.0105,0.0207
25828,-0.0222,-0.0041,0.0181
25830,-0.0148,0.0118,0.0266
25832,0.0124,0.0026,-0.0098
25834,0.0056,0.0047,-0.0008
25836,-0.0079,-0.0163,-0.0083
25838,-0.0244,-0.0092,0.0152
25840,-0.0063,0.0034,0.0097
25842,0.0126,0.0294,0.0168
25844,-0.02,-0.0025,0.0175
25846,-0.0025,-0.0031,-0.0006
25848,-0.017,-0.0112,0.0058
25850,-0.0034,-0.0124,-0.009
25852,-0.0146,-0.0111,0.0035
25854,0.0117,-0.0159,-0.0276
25856,-0.0281,-0.016,0.0121
25858,-0.0035,-0.016,-0.0125
25860,-0.0058,-0.0067,-0.0009
25862,-0.0194,-0.012,0.0074
25864,-0.0033,-0.0053,-0.002
25866,0.0002,0.0092,0.009
25868,-0.0188,-0.0049,0.0139
25870,0.0019,-0.0143,-0.0162
25872,0.0026,-0.0277,-0.0303
25874,-0.0059,-0.0115,-0.0056
25876,-0.024,-0.0023,0.0217
25878,-0.0048,-0.0018,0.003
25880,-0.0236,0.0275,0.0511
25882,-0.0196,-0.0003,0.0193
25884,-0.0175,-0.0057,0.0118
25886,0.0003,-0.0169,-0.0172
25888,-0.0091,0.0094,0.0185
25890,-0.0001,-0.0018,-0.0016
25892,0.0093,0.0016,-0.0077
25894,0.0018,-0.0013,-0.0031
25896,-0.0232,0.0025,0.0257
25898,-0.0052,-0.023,-0.0178
25900,-0.0165,-0.0165,0
25902,-0.0111,-0.0098,0.0014
25904,0.0091,-0.0105,-0.0195
25906,0.0094,0.004,-0.0054
25908,-0.0249,-0.011,0.0139
25910,-0.0167,0.006,0.0227
25912,-0.0086,-0.032,-0.0235
25914,-0.0126,-0.023,-0.0104
25916,-0.0087,-0.0317,-0.0229
25918,0.0025,0.0037,0.0012
25920,-0.0213,-0.0034,0.0178
25922,0.0066,-0.0201,-0.0267
25924,-0.0118,0.0028,0.0146
25926,0.0017,-0.0264,-0.028
25928,-0.0234,0.0019,0.0253
25930,0,-0.008,-0.008
25932,-0.0239,-0.0036,0.0203
25934,0.0003,-0.0232,-0.0235
25936,0.0128,-0.0157,-0.0285
25938,-0.0073,-0.0059,0.0015
25940,-0.0128,-0.0205,-0.0077
25942,-0.0255,-0.0069,0.0186
25944,-0.0031,0.0006,0.0037
25946,-0.0139,-0.0206,-0.0067
25948,-0.0027,-0.0089,-0.0062
25950,-0.0032,-0.0035,-0.0002
25952,-0.0142,-0.0235,-0.0093
25954,-0.0032,-0.0237,-0.0204
25956,-0.004,-0.0184,-0.0144
25958,0.0045,0.0077,0.0031
25960,-0.0046,-0.0085,-0.0039
25962,0.0025,-0.0014,-0.0039
25964,0.004,0.0102,0.0062
25966,-0.0008,-0.0028,-0.0019
25968,0.0088,-0.0011,-0.01
25970,-0.0135,-0.0105,0.003
25972,-0.0037,-0.0107,-0.007
25974,-0.0062,-0.0151,-0.0089
25976,0.0012,-0.0308,-0.0321
25978,-0.0124,-0.0066,0.0058
25980,-0.0086,-0.0131,-0.0045
25982,0.0033,-0.0263,-0.0296
25984,-0.0032,0.003,0.0063
25986,0.0041,0,-0.0041
25988,-0.0207,-0.0098,0.0109
25990,-0.0106,-0.0076,0.0029
25992,-0.003,0.0011,0.0041
25994,0.0195,-0.0017,-0.0212
25996,-0.016,0.0153,0.0314
25998,0.0085,0.008,-0.0005
26000,-0.0003,-0.0107,-0.0104
26002,0.0022,-0.0001,-0.0022
26004,-0.0152,0.0014,0.0165
26006,0.0093,-0.0137,-0.023
26008,-0.0108,-0.0043,0.0065
26010,0.0013,0.0187,0.0175
26012,-0.003,-0.0185,-0.0156
26014,-0.0007,-0.015,-0.0142
26016,-0.0106,-0.0043,0.0062
26018,-0.0272,-0.0027,0.0245
26020,0.0033,0.0011,-0.0022
26022,-0.0099,0.0112,0.0211
26024,-0.0068,-0.0048,0.002
26026,-0.0149,0.0255,0.0404
26028,-0.0087,-0.0138,-0.0051
26030,-0.0324,-0.0245,0.0078
26032,-0.0246,-0.0384,-0.0137
26034,-0.0022,-0.0112,-0.009
26036,0.0122,0.0158,0.0036
26038,-0.0028,0.0187,0.0214
26040,-0.0129,-0.0003,0.0126
26042,-0.0092,-0.0175,-0.0082
26044,-0.0148,-0.022,-0.0072
26046,0.0085,-0.0058,-0.0143
26048,-0.0221,0.0025,0.0246
26050,-0.0019,0.0026,0.0046
26052,-0.0078,0.0144,0.0222
26054,-0.018,0.0016,0.0196
26056,0.0072,0.0054,-0.0018
26058,0.0053,-0.0284,-0.0337
26060,0.0046,0.0232,0.0185
26062,-0.0182,0.0067,0.0249
26064,-0.0172,-0.0087,0.0085
26066,-0.0004,-0.0097,-0.0092
26068,-0.0103,-0.0314,-0.0211
26070,-0.0064,0.0177,0.0241
26072,0.0059,-0.0117,-0.0176
26074,-0.0016,0.0221,0.0238
26076,-0.0123,0.0014,0.0137
26078,-0.0062,0.0017,0.0079
26080,-0.0005,-0.0099,-0.0094
26082,-0.0061,-0.0256,-0.0194
26084,0.0044,0.0016,-0.0029
26086,-0.0204,0.0013,0.0217
26088,0.011,-0.0132,-0.0242
26090,-0.0136,-0.0079,0.0057
26092,-0.0277,0.0091,0.0368
26094,-0.0072,-0.0015,0.0057
26096,0.0112,0.0144,0.0032
26098,0.0011,-0.0065,-0.0076
26100,0.0146,0.0113,-0.0033
26102,0.0089,-0.0029,-0.0118
26104,0.0051,0.0095,0.0044
26106,0.0005,0.011,0.0105
26108,0.0153,-0.0024,-0.0177
26110,0.0047,0.0079,0.0033
26112,0.0207,-0.002,-0.0227
26114,0.0114,-0.0206,-0.032
26116,-0.0053,0.0111,0.0164
26118,0.0102,0.0029,-0.0073
26120,-0.0122,-0.009,0.0032
26122,-0.0099,0.0074,0.0173
26124,-0.0016,0.0121,0.0137
26126,0.0124,-0.0045,-0.0169
26128,-0.0001,0.0339,0.034
26130,-0.0104,-0.0105,-0.0001
26132,0.0077,0.0158,0.008
26134,0.0036,0.0021,-0.0015
26136,-0.0059,-0.0104,-0.0044
26138,-0.0046,0.0024,0.007
26140,-0.0056,0.011,0.0166
26142,-0.0132,0.0018,0.0149
26144,-0.0016,-0.0129,-0.0113
26146,-0.0062,-0.0209,-0.0146
26148,0.0089,0.0104,0.0016
26150,0.0045,0.0245,0.02
26152,0.007,-0.0089,-0.0159
26154,-0.0011,0.0244,0.0255
26156,0.0084,-0.0099,-0.0183
26158,-0.0034,0.0028,0.0061
26160,-0.0007,-0.0063,-0.0056
26162,0.0127,0.0133,0.0006
26164,0.0043,-0.0064,-0.0107
26166,0.0268,0.0079,-0.0188
26168,-0.0012,-0.0142,-0.0131
26170,-0.0149,0.0141,0.029
26172,0.0141,0.0199,0.0058
26174,0.0157,-0.0033,-0.019
26176,0.0103,-0.0133,-0.0236
26178,-0.006,0.0218,0.0278
26180,0.0033,-0.0009,-0.0042
26182,0.01,0.0158,0.0058
26184,-0.0078,0.0022,0.01
26186,-0.0231,-0.0124,0.0107
26188,0.0066,-0.0086,-0.0152
26190,0.0195,0.0173,-0.0022
26192,0.0087,0.0124,0.0036
26194,0.0168,-0.0015,-0.0183
26196,0.0025,-0.001,-0.0035
26198,0.0021,0.0057,0.0036
26200,0.0264,0.0014,-0.0249
26202,-0.0101,0.0086,0.0187
26204,0.0045,0.0024,-0.002
26206,0.0164,-0.0252,-0.0417
26208,0.0142,0.0085,-0.0058
26210,0.0136,0.0323,0.0187
26212,0.0065,0.017,0.0106
26214,0.0026,-0.0073,-0.0099
26216,-0.001,0.0139,0.0149
26218,-0.0232,0.0007,0.0238
26220,-0.0149,0.0084,0.0232
26222,0.0094,-0.0218,-0.0312
26224,0.0097,0.0086,-0.0011
26226,-0.0097,0.0061,0.0157
26228,-0.0183,0.0049,0.0232
26230,-0.0181,0.0115,0.0295
26232,0.0008,-0.0059,-0.0066
26234,-0.0134,0.0138,0.0271
26236,0.0096,0.0156,0.006
26238,-0.0122,-0.0155,-0.0033
26240,-0.0008,0.002,0.0028
26242,-0.0006,0.0202,0.0207
26244,-0.0146,0.0158,0.0304
26246,0.0053,0.006,0.0007
26248,0.0165,0.0063,-0.0102
26250,0.0139,0.0041,-0.0099
26252,0.0069,0.0061,-0.0008
26254,-0.0026,0.0133,0.0159
26256,-0.0176,-0.0079,0.0097
26258,0.0007,0.0067,0.006
26260,0.0176,0.0063,-0.0113
26262,0.0115,-0.0016,-0.0131
26264,0.0108,-0.0209,-0.0317
26266,0.0029,-0.0011,-0.004
26268,0.0011,0.0031,0.0021
26270,-0.0054,0.015,0.0204
26272,0.0143,-0.0014,-0.0157
26274,0.0076,0.0054,-0.0022
26276,0.0143,-0.0005,-0.0149
26278,0.0154,-0.0035,-0.0188
26280,0.0054,0.0207,0.0153
26282,0.0153,0.0053,-0.0101
26284,0.0239,0.0333,0.0094
26286,0.0195,0.045,0.0255
26288,0.037,0.0408,0.0038
26290,0.023,0.0609,0.0379
26292,0.0689,0.0674,-0.0015
26294,0.0549,0.0737,0.0188
26296,0.0703,0.0849,0.0146
26298,0.0576,0.1294,0.0718
26300,0.0807,0.1222,0.0415
26302,0.0921,0.1164,0.0243
26304,0.0959,0.1578,0.062
26306,0.1215,0.1957,0.0742
26308,0.1396,0.1876,0.048
26310,0.1292,0.2212,0.092
26312,0.1574,0.2344,0.077
26314,0.1592,0.2322,0.073
26316,0.1572,0.2671,0.11
26318,0.1681,0.2634,0.0954
26320,0.1859,0.3012,0.1152
26322,0.2037,0.3011,0.0974
26324,0.1646,0.2783,0.1137
26326,0.1851,0.2984,0.1133
26328,0.173,0.2816,0.1086
26330,0.1649,0.2806,0.1158
26332,0.1534,0.2837,0.1303
26334,0.1631,0.2513,0.0882
26336,0.1703,0.2525,0.0823
26338,0.1311,0.2443,0.1132
26340,0.1198,0.1982,0.0785
26342,0.1084,0.1811,0.0728
26344,0.106,0.1856,0.0797
26346,0.1075,0.1621,0.0547
26348,0.085,0.139,0.0539
26350,0.0813,0.0968,0.0155
26352,0.0732,0.0767,0.0035
26354,0.0421,0.0634,0.0213
26356,0.0344,0.0656,0.0311
26358,0.0376,0.0587,0.021
26360,0.0208,0.0356,0.0149
26362,0.0178,0.0351,0.0172
26364,0.0304,0.0042,-0.0261
26366,0.0109,0.0405,0.0295
26368,0.0331,0.0189,-0.0142
26370,0.0143,0.0283,0.0141
26372,0.0294,0.0156,-0.0138
26374,0.0222,0.0047,-0.0174
26376,-0.0003,-0.0062,-0.0059
26378,0.012,0.0184,0.0064
26380,-0.0133,-0.0047,0.0086
26382,0.021,0.0015,-0.0196
26384,-0.012,0.0034,0.0154
26386,0.0182,0.0058,-0.0124
26388,0.0055,0.0009,-0.0046
26390,0.0031,0.004,0.0009
26392,0.0228,0.0445,0.0216
26394,0.0562,0.0654,0.0092
26396,0.1397,0.2143,0.0746
26398,0.2586,0.4003,0.1417
26400,0.392,0.6709,0.2789
26402,0.6178,1.0016,0.3839
26404,0.8338,1.3309,0.4971
26406,1.0508,1.6364,0.5856
26408,1.1509,1.8452,0.6943
26410,1.1736,1.9091,0.7355
26412,1.0966,1.7423,0.6457
26414,0.9029,1.4692,0.5664
26416,0.7136,1.1266,0.413
26418,0.4954,0.7779,0.2825
26420,0.2877,0.4412,0.1535
26422,0.1212,0.1599,0.0386
26424,0.0075,0.0152,0.0077
26426,-0.0562,-0.0966,-0.0404
26428,-0.0993,-0.1274,-0.0281
26430,-0.0873,-0.1103,-0.023
26432,-0.0644,-0.0999,-0.0355
26434,-0.0437,-0.069,-0.0253
26436,-0.0101,-0.0326,-0.0226
26438,0.0056,-0.0141,-0.0197
26440,0.0346,0.0073,-0.0273
26442,0.016,0.0305,0.0145
26444,0.043,0.075,0.032
26446,0.0239,0.0541,0.0302
26448,0.046,0.0491,0.0031
26450,0.0344,0.0365,0.0021
26452,0.0365,0.0646,0.0281
26454,0.0362,0.067,0.0308
26456,0.0541,0.084,0.0299
26458,0.0735,0.0679,-0.0056
26460,0.0706,0.0933,0.0227
26462,0.0481,0.0827,0.0346
26464,0.0787,0.112,0.0333
26466,0.0875,0.0892,0.0017
26468,0.0825,0.1242,0.0417
26470,0.082,0.1155,0.0335
26472,0.0794,0.119,0.0396
26474,0.0904,0.1324,0.042
26476,0.0968,0.1193,0.0225
26478,0.1064,0.133,0.0266
26480,0.107,0.1546,0.0476
26482,0.1238,0.1627,0.0388
26484,0.1372,0.1723,0.0351
26486,0.1252,0.1687,0.0435
26488,0.1153,0.1935,0.0782
26490,0.1248,0.1881,0.0634
26492,0.1184,0.2035,0.0851
26494,0.1372,0.215,0.0777
26496,0.1463,0.2291,0.0827
26498,0.16,0.2611,0.1011
26500,0.1768,0.238,0.0612
26502,0.1619,0.2676,0.1057
26504,0.1735,0.2721,0.0986
26506,0.1759,0.289,0.1131
26508,0.188,0.2825,0.0946
26510,0.1792,0.3048,0.1256
26512,0.1944,0.3162,0.1218
26514,0.201,0.318,0.117
26516,0.2257,0.3446,0.1189
26518,0.2489,0.347,0.0981
26520,0.2289,0.3717,0.1428
26522,0.266,0.384,0.118
26524,0.2267,0.4302,0.2035
26526,0.2734,0.4263,0.1529
26528,0.2736,0.4331,0.1595
26530,0.2573,0.4263,0.169
26532,0.2887,0.431,0.1423
26534,0.2784,0.4523,0.1739
26536,0.2964,0.4334,0.1371
26538,0.31,0.481,0.171
26540,0.2885,0.4634,0.1749
26542,0.292,0.4863,0.1943
26544,0.314,0.4494,0.1354
26546,0.2996,0.4724,0.1728
26548,0.3018,0.4604,0.1586
26550,0.2988,0.4533,0.1545
26552,0.3022,0.4521,0.1499
26554,0.28,0.4437,0.1638
26556,0.3072,0.4554,0.1482
26558,0.26,0.4293,0.1692
26560,0.2963,0.4438,0.1475
26562,0.276,0.391,0.115
26564,0.264,0.3833,0.1194
26566,0.2368,0.3865,0.1497
26568,0.2319,0.3768,0.1449
26570,0.2165,0.3738,0.1573
26572,0.2181,0.3408,0.1226
26574,0.2088,0.3056,0.0969
26576,0.1958,0.3093,0.1136
26578,0.2066,0.3044,0.0977
26580,0.1892,0.2789,0.0897
26582,0.183,0.282,0.099
26584,0.1337,0.2493,0.1156
26586,0.1515,0.2261,0.0746
26588,0.1465,0.2268,0.0803
26590,0.1457,0.2107,0.0649
26592,0.1318,0.1924,0.0607
26594,0.1336,0.1829,0.0494
26596,0.1235,0.1723,0.0488
26598,0.0988,0.1679,0.0691
26600,0.0991,0.1325,0.0335
26602,0.1046,0.1405,0.0358
26604,0.0747,0.1362,0.0615
26606,0.0821,0.1017,0.0196
26608,0.0642,0.1054,0.0412
26610,0.0824,0.0878,0.0054
26612,0.0544,0.0715,0.0171
26614,0.0653,0.069,0.0037
26616,0.0453,0.0668,0.0215
26618,0.0668,0.0691,0.0022
26620,0.0423,0.0632,0.0208
26622,0.037,0.0602,0.0232
26624,0.0338,0.0463,0.0125
26626,0.0171,0.0304,0.0133
26628,0.0327,0.0555,0.0228
26630,0.0244,0.0617,0.0372
26632,0.0254,0.0367,0.0114
26634,0.0255,0.0198,-0.0058
26636,0.0272,0.0297,0.0025
26638,0.0268,0.0189,-0.0079
26640,0.0119,0.0189,0.007
26642,0.0157,0.0246,0.009
26644,0.0173,0.0216,0.0042
26646,0.0337,-0.0071,-0.0407
26648,0.0184,0.0089,-0.0095
26650,0.0133,0.0334,0.0201
26652,0.0059,0.0348,0.0288
26654,0.0228,0.0221,-0.0007
26656,0.0148,0.0001,-0.0146
26658,0.0423,-0.0062,-0.0485
26660,0.0382,0.0096,-0.0286
26662,0.026,0.0295,0.0035
26664,0.015,0.0344,0.0194
26666,0.0191,0.0177,-0.0014
26668,0.0255,0.0295,0.004
26670,0.0197,0.0187,-0.0009
26672,0.0155,0.0237,0.0082
26674,0.0048,0.0001,-0.0047
26676,0.0305,0.0181,-0.0124
26678,0.0162,0.0277,0.0115
26680,0.0181,0.0125,-0.0056
26682,-0.0027,0.0005,0.0032
26684,0.0174,-0.0048,-0.0222
26686,0.01,0.0222,0.0122
26688,0.0364,0.02,-0.0164
26690,0.0303,0.0353,0.005
26692,0.0087,0.0061,-0.0026
26694,0.0239,0.0435,0.0197
26696,0.0209,0.0024,-0.0184
26698,0.0135,0.0018,-0.0118
26700,0.0102,0.0031,-0.0071
26702,0.025,-0.0076,-0.0326
26704,0.0361,0.0249,-0.0112
26706,0.0039,0.0061,0.0022
26708,0.0052,0.048,0.0428
26710,-0.001,-0.0027,-0.0016
26712,0.0371,-0.0046,-0.0417
26714,0.0225,0.0119,-0.0106
26716,-0.0065,-0.0058,0.0007
26718,-0.0042,0.0365,0.0407
26720,0.0314,0.0199,-0.0115
26722,0.0241,0.0256,0.0015
26724,0.0013,0.0326,0.0312
26726,0.0213,0.0009,-0.0204
26728,0.0225,-0.0046,-0.0271
26730,0.0056,0.0057,0.0001
26732,0.0194,0.0225,0.0031
26734,0.0232,0.0256,0.0024
26736,0.0366,-0.0009,-0.0375
26738,0.0205,0.027,0.0065
26740,0.027,0.0452,0.0182
26742,0.0173,0.0185,0.0013
26744,0.0155,0.0088,-0.0067
26746,0.014,-0.0026,-0.0167
26748,0.0152,0.0324,0.0172
26750,0.0191,0.0214,0.0023
26752,0.0562,0.0194,-0.0367
26754,0.0298,0.0183,-0.0114
26756,0.0135,0.0316,0.0181
26758,0.0444,0.0277,-0.0167
26760,0.0165,0.0003,-0.0161
26762,0.0208,0.0098,-0.0109
26764,0.0217,0.0021,-0.0196
26766,0.0158,0.0191,0.0033
26768,0.0078,0.0173,0.0095
26770,0.0389,-0.0005,-0.0394
26772,0.0159,0.0286,0.0126
26774,0.0177,-0.0063,-0.024
26776,0.0245,-0.0036,-0.0281
26778,0.0201,0.0234,0.0033
26780,0.0266,0.0207,-0.0059
26782,0.0006,0.0321,0.0314
26784,-0.0015,0.0188,0.0203
26786,0.032,0.0328,0.0007
26788,0.0277,0.0286,0.0009
26790,0.0435,0.0112,-0.0323
26792,0.0126,0.0283,0.0157
26794,0.0349,0.0247,-0.0101
26796,0.0204,0.0397,0.0193
26798,0.01,0.0168,0.0068
26800,0.0322,0.0345,0.0023
26802,0.016,0.0093,-0.0067
26804,0.0247,0.0163,-0.0084
26806,0.023,0.0157,-0.0073
26808,0.0456,0.0171,-0.0285
26810,0.0334,-0.0003,-0.0337
26812,0.0277,0.0106,-0.0171
26814,0.0176,0.0281,0.0105
26816,0.0163,0.0204,0.0042
26818,0.054,0.0145,-0.0396
26820,0.0101,0.0179,0.0078
26822,0.0393,0.0136,-0.0257
26824,0.0333,0.0305,-0.0029
26826,0.0064,0.0076,0.0012
26828,0.0103,0.0398,0.0295
26830,0.0157,0.0202,0.0045
26832,0.016,-0.0015,-0.0175
26834,0.0237,0.0147,-0.009
26836,0.0309,0.0136,-0.0173
26838,0.0176,0.0469,0.0293
26840,0.0323,0.0328,0.0005
26842,0.0045,0.0062,0.0017
26844,0.0075,0.046,0.0385
26846,0.032,0.0183,-0.0137
26848,0.0312,0.035,0.0038
26850,0.0172,0.0242,0.007
26852,0.0307,0.0154,-0.0153
26854,0.0288,0.0257,-0.0031
26856,0.0361,0.0078,-0.0283
26858,-0.0068,0.0063,0.0131
26860,0.0306,0.0051,-0.0256
26862,0.0193,0.0457,0.0264
26864,0.0626,0.023,-0.0396
26866,0.0107,0.039,0.0284
26868,0.0201,0.0178,-0.0023
26870,0.0188,0.0324,0.0136
26872,0.0442,0.0285,-0.0157
26874,0.0163,0.0077,-0.0086
26876,0.0323,0.0224,-0.01
26878,0.039,0.031,-0.008
26880,0.012,0.0344,0.0224
26882,0.0033,0.0211,0.0178
26884,0.0369,0.0098,-0.027
26886,0.0152,0.0229,0.0077
26888,0.0289,0.0073,-0.0216
26890,0.0242,0.0017,-0.0225
26892,0.0158,0.0188,0.0031
26894,0.0292,0.0286,-0.0006
26896,0.0163,0.0289,0.0126
26898,0.0261,0.0135,-0.0126
26900,0.0256,0.026,0.0004
26902,0.0157,0.0139,-0.0019
26904,0.0334,0.0429,0.0095
26906,0.0135,0.0222,0.0087
26908,0.0183,0.0417,0.0234
26910,0.0316,0.0025,-0.0291
26912,0.0214,0.0164,-0.005
26914,0.0202,0.0119,-0.0083
26916,0.0211,-0.0001,-0.0212
26918,0.0292,0.027,-0.0022
26920,0.0326,0.0286,-0.004
26922,-0.0042,0.0058,0.0099
26924,0.0358,0.0401,0.0043
26926,0.0207,0.0275,0.0068
26928,0.0235,0.0163,-0.0072
26930,0.0131,0.0296,0.0165
26932,0.0215,0.0168,-0.0047
26934,0.0376,0.0027,-0.0349
26936,0.0147,0.0191,0.0044
26938,0.0044,0.0259,0.0215
26940,0.0245,0.0366,0.012
26942,0.0056,0.0067,0.0011
26944,0.0219,0.0111,-0.0109
26946,0.0495,0.0269,-0.0227
26948,0.0173,0.052,0.0347
26950,0.0151,0.0225,0.0074
26952,0.0335,0.0212,-0.0123
26954,0.021,0.0405,0.0195
26956,0.0453,0.0465,0.0012
26958,0.0163,0.0074,-0.009
26960,0.0281,0.0181,-0.01
26962,0.0346,0.0313,-0.0034
26964,0.0183,0.0051,-0.0132
26966,0.0015,0.0147,0.0132
26968,0.0154,0.0292,0.0138
26970,0.0179,0.0491,0.0312
26972,0.023,-0.009,-0.0319
26974,0.0268,0.0181,-0.0087
26976,0.0225,0.0225,0.0001
26978,0.0196,0.0388,0.0192
26980,0.0368,0.0225,-0.0144
26982,0.0279,0.0421,0.0142
26984,0.0209,0.0298,0.009
26986,0.0034,0.0238,0.0205
26988,0.0416,0.0276,-0.0139
26990,0.0314,0.0069,-0.0245
26992,0.0345,0.0384,0.0039
26994,0.0369,0.0338,-0.0031
26996,0.0233,0.0203,-0.0031
26998,0.0126,0.028,0.0153
27000,0.0426,0.0189,-0.0237
27002,0.0221,0.0385,0.0164
27004,0.0373,0.0438,0.0064
27006,0.0259,0.0206,-0.0052
27008,0.034,0.0291,-0.0049
27010,0.0206,0.0199,-0.0008
27012,0.0393,0.0342,-0.0051
27014,0.0378,0.0303,-0.0075
27016,0.0205,0.0424,0.0219
27018,0.0195,0.0207,0.0012
27020,0.0453,0.045,-0.0002
27022,0.033,0.0601,0.0271
27024,0.0279,0.0053,-0.0226
27026,0.0262,0.0222,-0.004
27028,0.0383,0.029,-0.0092
27030,0.0236,0.0196,-0.0039
27032,0.0346,0.0209,-0.0137
27034,0.0149,0.0178,0.0029
27036,0.0355,0.007,-0.0285
27038,0.0336,0.0437,0.0102
27040,0.0194,0.0274,0.008
27042,0.0429,0.0184,-0.0246
27044,0.0046,0.0378,0.0332
27046,0.0469,0.0326,-0.0144
27048,0.0171,0.0296,0.0125
27050,0.0272,0.0225,-0.0047
27052,0.033,0.0424,0.0094
27054,0.0061,0.0242,0.0181
27056,0.0363,0.0347,-0.0017
27058,0.036,0.0329,-0.0032
27060,0.0347,0.0197,-0.015
27062,0.0339,0.0248,-0.009
27064,0.0392,0.0225,-0.0167
27066,0.0281,0.0389,0.0108
27068,0.0249,0.0288,0.0039
27070,0.0214,0.0356,0.0142
27072,0.0226,0.0494,0.0267
27074,0.0172,0.0443,0.0271
27076,0.0631,0.051,-0.012
27078,0.0464,0.0461,-0.0003
27080,0.0531,0.0524,-0.0006
27082,0.0507,0.0534,0.0028
27084,0.0719,0.0761,0.0042
27086,0.0695,0.0747,0.0053
27088,0.0697,0.1208,0.0511
27090,0.0937,0.1168,0.0231
27092,0.108,0.143,0.035
27094,0.1004,0.1689,0.0685
27096,0.1175,0.1655,0.0479
27098,0.1383,0.1789,0.0406
27100,0.1442,0.2036,0.0594
27102,0.1533,0.2355,0.0822
27104,0.1562,0.2277,0.0715
27106,0.1883,0.2426,0.0543
27108,0.1838,0.2634,0.0796
27110,0.1967,0.2997,0.103
27112,0.2172,0.3126,0.0953
27114,0.2118,0.3279,0.116
27116,0.212,0.3141,0.1021
27118,0.2009,0.2904,0.0895
27120,0.2172,0.3283,0.111
27122,0.1943,0.3098,0.1155
27124,0.2,0.2993,0.0994
27126,0.2014,0.2692,0.0677
27128,0.1672,0.2578,0.0906
27130,0.1735,0.2415,0.068
27132,0.1877,0.2525,0.0648
27134,0.1614,0.2353,0.0738
27136,0.1523,0.2015,0.0493
27138,0.1183,0.1871,0.0688
27140,0.1292,0.1675,0.0383
27142,0.0925,0.1443,0.0518
27144,0.101,0.105,0.0041
27146,0.0737,0.1267,0.053
27148,0.0898,0.107,0.0172
27150,0.0796,0.0973,0.0176
27152,0.0579,0.0691,0.0112
27154,0.0684,0.0603,-0.008
27156,0.0515,0.0789,0.0273
27158,0.0399,0.0439,0.004
27160,0.0472,0.0473,0
27162,0.0458,0.051,0.0052
27164,0.0443,0.0298,-0.0145
27166,0.0449,0.0175,-0.0274
27168,0.0423,0.0402,-0.0021
27170,0.0548,0.0396,-0.0152
27172,0.043,0.0481,0.0051
27174,0.0259,0.0346,0.0087
27176,0.0267,0.0045,-0.0223
27178,0.033,0.0517,0.0187
27180,0.0346,0.0416,0.007
27182,0.0506,0.013,-0.0375
27184,0.0386,0.0291,-0.0095
27186,0.0704,0.0795,0.0091
27188,0.1072,0.1358,0.0285
27190,0.1859,0.2785,0.0927
27192,0.3287,0.5047,0.1759
27194,0.5187,0.8032,0.2845
27196,0.7176,1.137,0.4194
27198,0.9332,1.4567,0.5234
27200,1.0999,1.752,0.6521
27202,1.1975,1.876,0.6785
27204,1.2013,1.8624,0.661
27206,1.0737,1.6928,0.6191
27208,0.8832,1.3746,0.4914
27210,0.6539,1.0309,0.377
27212,0.4295,0.6491,0.2195
27214,0.2257,0.3527,0.127
27216,0.0865,0.1112,0.0247
27218,0.0069,-0.0252,-0.0321
27220,-0.0346,-0.0761,-0.0415
27222,-0.0354,-0.0955,-0.0601
27224,-0.0407,-0.0896,-0.0489
27226,-0.0323,-0.0665,-0.0342
27228,0.02,-0.0252,-0.0452
27230,-0.0054,0.0084,0.0138
27232,0.0579,0.048,-0.01
27234,0.0476,0.0208,-0.0268
27236,0.0431,0.0617,0.0186
